Departamento,Título,Resumen,Sección,Fecha,Enlace
Cusco,Miss Perú 2025 en Cusco: ¿Quiénes son las 10 finalistas que podrían suceder a Tatiana Calmell?,La coronación está cada vez más cerca y ya se conocen a las 10 candidatas que continúan en carrera por el título de Miss Perú 2025,Famosos,15/06/2025,https://elcomercio.pe/tvmas/famosos/miss-peru-2025-conoce-a-las-candidatas-que-clasificaron-al-top-10-ultimas-noticia/
Cusco,Miss Perú 2025 en Cusco: Luren Márquez inaugura final del certamen bajo leve llovizna,"La modelo, quien fue la primera finalista del Miss Perú 2024, es la conductora ‘backstage’ del certamen, que celebra su 73.° edición en Cusco",Famosos,15/06/2025,https://elcomercio.pe/tvmas/famosos/miss-peru-2025-luren-marquez-inaugura-final-en-cusco-bajo-leve-llovizna-ultimas-noticia/
Cusco,Presentan la corona del Miss Perú 2025: una joya inspirada en la riqueza natural del Cusco,"Diseñada por Alejandro Arraiz y bautizada como “Eterno Jardín”, la corona del certamen fue confeccionada con cristales brillantes, piedras precio...",Famosos,15/06/2025,https://elcomercio.pe/tvmas/famosos/miss-peru-2025-presentan-corona-inspirada-en-la-riqueza-natural-de-cusco-ultimas-noticia/
Cusco,"Horario para ver Miss Perú 2025 EN VIVO y ONLINE: Transmisión del certamen de belleza desde Qorikancha, Cusco","El evento promete una producción de alto nivel, con música, pasarelas y momentos inolvidables.",A que Hora,15/06/2025,https://elcomercio.pe/respuestas/a-que-hora/a-que-hora-ver-miss-peru-2025-en-vivo-y-en-directo-transmision-online-del-evento-de-belleza-desde-qorikancha-cusco-tdpe-noticia/
Cusco,Deslizamiento bloquea vía Interoceánica en Cusco: IIRSA Sur recomienda usar rutas alternas este fin de semana,Tramo 2 de la carretera permanece cerrado por deslizamiento de tierra y rocas de gran magnitud.,Perú,14/06/2025,https://elcomercio.pe/peru/deslizamiento-bloquea-via-interoceanica-en-cusco-iirsa-sur-recomienda-usar-rutas-alternas-este-fin-de-semana-ultimas-noticia/
Cusco,Cusco FC empata a Cienciano por la fecha 15 del Apertura | Resumen y goles,"Con el marcado 0-0, Cusco y Cienciano empataron en un nuevo partido por el Torneo Apertura.",Fútbol peruano,14/06/2025,https://elcomercio.pe/deporte-total/futbol-peruano/ver-cusco-fc-vs-cienciano-en-vivo-y-online-hora-canal-tv-y-como-seguir-futbol-gratis-en-directo-torneo-apertura-liga-1-l1-max-video-tdpe-noticia/
Cusco,"Reportan caída de la comunicación de vuelos de Lima con Ayacucho, Cusco y Pucallpa","Sistema es administrado por Corpac. Ante la contingencia, los pilotos señalaron que los controladores ordenaron la separación de vuelos de 5 a 10...",Sucesos,12/06/2025,https://elcomercio.pe/lima/sucesos/reportan-caida-de-la-comunicacion-de-vuelos-de-lima-con-ayacucho-cusco-y-pucallpa-ultimas-noticia/
Cusco,Cusco: comunidades andinas renovaron milenario puente Q’eswachaka tras atentado,"El pasado 7 de junio se realizó la renovación del puente, reconocido como Patrimonio Cultural Inmaterial de la Humanidad por la UNESCO.",Cusco,12/06/2025,https://elcomercio.pe/peru/cusco/cusco-comunidades-andinas-renovaron-milenario-puente-qeswachaka-tras-atentado-ultimas-noticia/
Cusco,Cueva y un futuro con riesgos: La amenaza de Cienciano a un Emelec que sería víctima de otra demanda ante FIFA y el ’10′ aún en el Cusco,El volante nacional arribó este lunes al Cusco mientras se define su futuro con Emelec esperando por su llegada.,Fútbol peruano,10/06/2025,https://elcomercio.pe/deporte-total/futbol-peruano/christian-cueva-y-un-futuro-con-riesgos-la-amenaza-de-cienciano-a-un-emelec-que-seria-victima-de-otra-demanda-ante-fifa-y-el-10-aun-en-el-cusco-liga-1-te-apuesto-noticia/
Cusco,Miss Perú 2025: Candidatas llegan a Cusco y se preparan para el certamen,"El certamen de belleza se llevará a cabo el próximo 15 de junio en la ciudad del Cusco, donde 25 participantes buscarán llevarse la corona.",Farándula,08/06/2025,https://elcomercio.pe/tvmas/farandula/miss-peru-2025-candidatas-llegan-a-cusco-y-se-preparan-para-el-certamen-urubamba-celebs-ultimas-noticia/
Cusco,Cusco: Mincul garantiza acceso a parques arqueológicos pese al paro de Sitracas,El Sindicato de Trabajadores de Contratos Administrativos de Servicios de la Dirección Desconcentrada de Cultura tomó esta medida con el respald...,Cusco,05/06/2025,https://elcomercio.pe/peru/cusco/cusco-acceso-a-parques-arqueologicos-esta-garantizado-pese-al-paro-por-sitracas-ultimas-noticia/
Cusco,"Rumbo a Cusco: visita Florencia y Fortunata, una de las 100 mejores cafeterías del planeta","Incluida entre las 100 mejores cafeterías del mundo en el reconocido ranking The World’s 100 Best Coffee Shops, Florencia y Fortunata sobresale c...",Restaurantes,02/06/2025,https://elcomercio.pe/provecho/restaurantes/florencia-y-fortunata-cusco-como-es-tomar-una-taza-de-cafe-en-una-de-las-mejores-cafeterias-del-mundo-carta-bebidas-postres-acompanamientos-notatac-noticia/
Cusco,"Inteligencia artificial y seguridad ciudadana en la Semana de la Innovación 2025 de Lima, Cusco y La Libertad","Actividades promoverán la aplicación de la IA en áreas como salud, trabajo, empresa, sostenibilidad. También se evaluará la aplicación en segurid...",Inteligencia Artificial,30/05/2025,https://elcomercio.pe/tecnologia/inteligencia-artificial/inteligencia-artificial-y-seguridad-ciudadana-en-la-semana-de-la-innovacion-2025-de-lima-cusco-y-la-libertad-concytec-ciberseguridad-tecnologia-noticia/
Cusco,Cusco estalla de alegría tras clasificación de Cienciano a octavos de la Copa Sudamericana,Cusco se volcó a la Plaza de Armas para celebrar con euforia la clasificación de Cienciano a los octavos de final de la Copa Sudamericana. El gol...,Deportes,30/05/2025,https://elcomercio.pe/videos/deportes/cusco-estalla-de-alegria-tras-clasificacion-de-cienciano-a-octavos-de-la-copa-sudamericana-christian-cueva-nnav-amtv-video-noticia/
Cusco,Destacados chefs se unieron a la experiencia Monasterio Food Festival en Cusco,Algunas de las voces más interesantes de la cocina peruana en la actualidad se dieron cita en el Cusco para ser parte de la nueva experiencia gas...,Tendencias,29/05/2025,https://elcomercio.pe/provecho/tendencias/monasterio-food-festival-las-postales-de-la-experiencia-gastronomica-en-cusco-noticia/
Cusco,Cusco: Fiscalía inicia investigación por atentado contra el puente inca Q’eswachaka,Comuneros del distrito de Quehue denunciaron que desconocidos cortaron uno de los extremos del puente.,Perú,27/05/2025,https://elcomercio.pe/peru/cusco-fiscalia-inicia-investigacion-por-atentado-contra-el-puente-inca-qeswachaka-ultimas-noticia/
Cusco,Cinco policías de Juliaca detenidos por presunto robo de dinero retirado de banco en Cusco,Los agentes fueron intervenidos tras un operativo conjunto entre la Diviac de Lima y el Ministerio Público.,Puno,26/05/2025,https://elcomercio.pe/peru/puno/cinco-policias-de-juliaca-detenidos-por-presunto-robo-de-dinero-retirado-de-banco-en-cusco-pnp-ultimas-noticia/
Cusco,"Caja Cusco impulsa soluciones de IA: “El proyecto MAPI tiene un 70% de avance”, ¿cómo se aplica en los créditos?",La institución busca diversificar sus fuentes de fondeo para continuar su plan de digitalización y de expansión. Mira al nororiente para expandir...,Día 1,19/05/2025,https://elcomercio.pe/economia/dia-1/caja-cusco-impulsa-soluciones-de-ia-el-proyecto-mapi-tiene-un-70-de-avance-como-se-aplica-en-los-creditos-entrevista-banca-sistema-financiero-credito-portafolio-noticia/
Cusco,Cusco: investigan posible atentado contra el tradicional puente inca Q’eswachaka,Comuneros reportan que desconocidos cortaron uno de los extremos del puente.,Cusco,18/05/2025,https://elcomercio.pe/peru/cusco/puente-inca-de-qeswachaka-investigan-posible-atentado-contra-estructura-de-ichu-ultimas-noticia/
Cusco,Los Chankas empatan con Cusco 3-3 en la fecha 13 del Apertura | Resumen y goles,Este sábado Cusco y los Chankas midieron fuerzas y finalizaron la contienda con un empate.,Fútbol peruano,18/05/2025,https://elcomercio.pe/deporte-total/futbol-peruano/cusco-fc-vs-chankas-hoy-en-vivo-y-online-hora-canal-tv-y-como-ver-en-directo-futbol-gratis-por-torneo-apertura-liga-1-2025-l1-max-youtube-video-tdpe-noticia/
Cusco,Cusco: Congreso Nacional reunirá a expertos en educación tecnológica el jueves 22 de mayo,"La inscripción es virtual y gratuita, y está abierta a todos los actores vinculados a la educación superior tecnológica, así como al público en g...",Sucesos,16/05/2025,https://elcomercio.pe/lima/sucesos/cusco-congreso-nacional-reunira-a-expertos-en-educacion-tecnologica-el-jueves-22-de-mayo-ultimas-noticia/
Cusco,Paro Nacional EN VIVO: unidades de transporte público circulan con normalidad en Lima; en Cusco y Puno hay bloqueos,La inacción del Gobierno frente al avance de la criminalidad en el país motivó a diferentes gremios de trabajadores a acatar la medida de protest...,Sucesos,14/05/2025,https://elcomercio.pe/lima/sucesos/paro-nacional-14-de-mayo-en-vivo-hoy-ultimas-noticias-de-medida-de-fuerza-contra-violencia-e-inseguridad-en-peru-transportistas-comerciantes-extorsiones-sicariato-boluarte-pnp-mininter-lbposting-noticia/
Huancavelica,Más de 1800 familias campesinas mejoran su producción agrícola y ganadera gracias a proyecto agropecuario en Huancavelica,Familias campesinas de 8 comunidades recibieron capacitaciones técnicas para impulsar su producción agrícola y sustento de sus familias.,Notas contratadas,03/06/2025,https://elcomercio.pe/publirreportaje/mas-de-1800-familias-campesinas-mejoran-su-produccion-agricola-y-ganadera-gracias-a-proyecto-agropecuario-en-huancavelica-noticia/
Huancavelica,"Modernización del ‘Tren Macho’ beneficiará a 1,2 millones de ciudadanos de Junín y Huancavelica","El titular del MEF afirmó que esta obra demandará una inversión total de US$ 565 millones, que incluye US$ 445 millones para obras de modernizaci...",Obras,28/05/2025,https://elcomercio.pe/lima/obras/tren-macho-modernizacion-de-infraestructura-ferroviaria-beneficiara-a-12-millones-de-ciudadanos-de-junin-y-huancavelica-noticia/
Huancavelica,Huancavelica realiza el Vía Crucis más alto de Perú en Viernes Santo,"En este día no se celebra el rito de la santa misa, ya que se recuerda la muerte de Jesús.",Huancavelica,18/04/2025,https://elcomercio.pe/peru/huancavelica/semana-santa-viernes-santo-huancavelica-realiza-el-via-crucis-mas-alto-de-peru-huancayo-ultimasa-noticia/
Huancavelica,Copa Perú: partido en Huancavelica se jugó en cancha inclinada y a más de 3 mil metros de altura| VIDEO,"Fue en el encuentro entre los clubes Ajax FC y San Juan FC, por la liga distrital de San Juan de Tucura, en la provincia de Tayacaja.",Fútbol peruano,09/04/2025,https://elcomercio.pe/deporte-total/futbol-peruano/copa-peru-partido-en-huancavelica-se-jugo-en-cancha-inclinada-y-a-mas-de-3-mil-metros-de-altura-video-ultimas-noticia/
Huancavelica,Derrumbe bloquea carretera que conecta Huancavelica con Huancayo y Ayacucho,Decenas de vehículos quedaron varados y transportistas exigen una rápida intervención de las autoridades.,Huancavelica,02/02/2025,https://elcomercio.pe/peru/huancavelica/derrumbe-bloquea-carretera-que-conecta-huancavelica-con-huancayo-y-ayacucho-accidentes-vias-bloqueadas-ultimas-noticia/
Huancavelica,Huancavelica: hallan sin vida a menor de 4 años de edad desaparecida en Izcuchaca,"La familia de la menor exige justicia, mientras la policía investiga las circunstancias del hecho.",Huancavelica,18/01/2025,https://elcomercio.pe/peru/huancavelica/huancavelica-hallan-sin-vida-a-menor-de-4-anos-de-edad-desaparecida-en-izcuchaca-ultimas-noticia/
Huancavelica,Estudiantes de Huancavelica aprenden produciendo ricos bocaditos y panes tradicionales,"Alumnos del colegio Simón Bolívar de Ayaccocha utilizan oca, mashua, calabaza, betarraga, tumbo, habas, papa y maíz para crear pasteles y otros d...",Corresponsales escolares,17/12/2024,https://elcomercio.pe/corresponsales-escolares/estudiantes-de-huancavelica-aprenden-produciendo-ricos-bocaditos-y-panes-tradicionales-emprendimiento-panaderia-educacion-noticia/
Huancavelica,Huancavelica: agricultor muere tratando de apagar incendio forestal,"Autoridades de la zona indicaron que el fuego afectó cerca de 24 hectáreas de pastizales, así como plantaciones de palta y eucalipto.",Perú,25/09/2024,https://elcomercio.pe/peru/incendio-forestal-huancavelica-agricultor-muere-tratando-de-apagar-el-fuego-ultimas-noticia/
Huancavelica,"Sismo de magnitud 5.0 se registró hoy en Huancavelica, según IGP",El movimiento telúrico de este 13 de setiembre se reportó a las 10:15 a. m. y tuvo una profundidad de 109 kilómetros.,Perú,13/09/2024,https://elcomercio.pe/peru/temblor-en-peru-sismo-de-magnitud-50-se-registro-hoy-en-huancavelica-segun-igp-terremoto-indeci-ultimas-noticia/
Huancavelica,Proinversión adjudica el proyecto de modernización del Ferrocarril Huancayo-Huancavelica,"El costo total en términos nominales es de US$565 millones, es decir, US$445 millones de inversión principal (modernización) y US$120 millones en...",Perú,28/08/2024,https://elcomercio.pe/economia/peru/proinversion-adjudica-el-proyecto-de-modernizacion-del-ferrocarril-huancayo-huancavelica-i-ultimas-noticia/
Huancavelica,Truchas de Huancavelica: las protagonistas de la campaña “De la mano con lo nuestro”,"La segunda edición de la campaña de Wong celebra las truchas de Choclococha, Huancavelica, buscando revalorizar este alimento y fomentar su consu...",Notas contratadas,26/08/2024,https://elcomercio.pe/publirreportaje/truchas-de-huancavelica-las-protagonistas-de-la-campana-de-la-mano-con-lo-nuestro-noticia/
Huancavelica,"En promedio mueren cinco personas cada semana en la vía Los Libertadores: las alarmantes cifras que registra la vía que une Ica, Huancavelica y A...","El Comercio conoció que la unidad siniestrada el martes 16, hecho que dejó 25 fallecidos, acumulaba al menos ocho papeletas por exceso de velocid...",Perú,30/07/2024,https://elcomercio.pe/peru/en-promedio-mueren-cinco-personas-cada-semana-en-la-via-los-libertadores-las-alarmantes-cifras-que-registra-la-via-que-une-ica-huancavelica-y-ayacucho-ruta-nacional-pe-28-reglamento-nacional-de-vehiculos-accidentes-choques-noticia/
Huancavelica,Boluarte anuncia inicio de proceso de selección para elaborar perfil de aeropuerto en Huancavelica,"Durante su mensaje a la nación por Fiestas Patrias, la mandataria consideró “inadmisible” que dicha región no cuente con esa infraestructura.",Perú,28/07/2024,https://elcomercio.pe/peru/fiestas-patrias-dina-boluarte-anuncia-inicio-de-proceso-de-seleccion-para-elaborar-perfil-de-aeropuerto-en-huancavelica-mensaje-a-la-nacion-28-de-julio-ultimas-noticia/
Huancavelica,Huancavelica: llevan abrigo y alimentos a más de 3.000 familias golpeadas por las heladas,La Fundación Romero viajó hasta las 10 localidades más afectadas de esa región con 30 toneladas de ayuda humanitaria.,Huancavelica,17/07/2024,https://elcomercio.pe/peru/huancavelica/huancavelica-llevan-abrigo-y-alimentos-a-mas-de-3000-familias-golpeadas-por-las-heladas-fundacion-romero-ultimas-noticia/
Huancavelica,Estudiantes crean grupos de apoyo para cuidar su salud mental en colegio de Huancavelica,Alumnos del Técnico Agropecuario Silva han organizado un espacio seguro dentro del centro educativo del distrito de Acoria para hablar abiertamen...,Corresponsales escolares,05/07/2024,https://elcomercio.pe/corresponsales-escolares/estudiantes-crean-grupos-de-apoyo-para-cuidar-su-salud-mental-en-colegio-de-huancavelica-noticia/
Huancavelica,Toro se escapa del ruedo y ataca a dos asistentes en Huancavelica | VIDEO,Minutos de terror se vivieron en una fiesta patronal del distrito de Yauli. Los espectadores lanzaron cajas de cerveza vacías al animal para salv...,Perú,20/06/2024,https://elcomercio.pe/peru/huancavelica-toro-se-escapa-del-ruedo-y-ataca-a-dos-asistentes-en-pleno-aniversario-ultimas-noticia/
Huancavelica,Huancavelica: choque de autos colectivos deja dos muertos y al menos cuatro heridos,El hecho ocurrió en una curva de la vía Huancayo – Pampas. Los fallecidos fueron identificados como Mauro de la Cruz Contreras y Wilson Pérez Pic...,Huancavelica,19/06/2024,https://elcomercio.pe/peru/huancavelica/huancavelica-choque-de-dos-automoviles-colectivos-deja-dos-muertos-y-cuatro-heridos-accidentes-de-transito-ultimas-noticia/
Huancavelica,Midagri: Sierra Azul construye 10 qochas en Huancavelica con una inversión de más de S/ 2 millones,"Obras beneficiarán a familias dedicadas a la agricultura y ganadería, además, permitirán el abastecimiento de agua en las comunidades locales.",Sucesos,02/06/2024,https://elcomercio.pe/lima/sucesos/midagri-sierra-azul-construye-10-qochas-en-huancavelica-con-una-inversion-de-mas-de-s-2-millones-noticia/
