Departamento,Festividad,Título del Video,URL
Junin,"Fiesta Patronal de San Jerónimo. Aniversario
de Jesus y Danza de la Pandilla.",La gran fiesta de San Jerónimo en Cusco,https://www.youtube.com/watch?v=DuO1EzIxDKc&pp=ygVZRmllc3RhIFBhdHJvbmFsIGRlIFNhbiBKZXLDs25pbW8uIEFuaXZlcnNhcmlvZGUgSmVzdXMgeSBEYW56YSBkZSBsYSBQYW5kaWxsYS4gSnVuaW4gUGVyw7o%3D
Junin,La Virgen del Rosario.,Ulcumayo se vistió de gala para la fiesta patronal de la Virgen del Rosario y San Miguel Arcángel,https://www.youtube.com/watch?v=qYkgLMG81VI&pp=ygUiTGEgVmlyZ2VuIGRlbCBSb3NhcmlvLiBKdW5pbiBQZXLDug%3D%3D
Junin,Concurso Regional Folclórico.,Huaylarsh Carnaval _ Junín / Compañia Folklórica 2 de Enero (1er Concurso Tusuynallay Perú) 2022,https://www.youtube.com/watch?v=MMPj04E2SEY&list=RDMMPj04E2SEY&start_radio=1&pp=ygUqQ29uY3Vyc28gUmVnaW9uYWwgRm9sY2zDs3JpY28uIEp1bmluIFBlcsO6oAcB
Junin,San Francisco de Asis.,PROCESIÓN : SAN FRANCISCO DE ASÍS - YANTAC - YAULI : JUNÍN : 2019,https://www.youtube.com/watch?v=M96rk2PoAI8&pp=ygUiU2FuIEZyYW5jaXNjbyBkZSBBc2lzLiBKdW5pbiBQZXLDug%3D%3D
Junin,"Fiesta de la Virgen del Rosario y Danza de la
Pandilla Jaujina.","Danzas típicas, fiesta de la Virgen del Rosario Jauja-Perú 1",https://www.youtube.com/watch?v=2Cb7LZPHN8E&pp=ygVKRmllc3RhIGRlIGxhIFZpcmdlbiBkZWwgUm9zYXJpbyB5IERhbnphIGRlIGxhUGFuZGlsbGEgSmF1amluYS4gSnVuaW4gUGVyw7o%3D
Junin,Mamita Chapetona y Danza de la Pandilla Jaujina.,"""Esto me ha regalado mi wayki Oscorima"": La chonginada, una danza que transmite la esencia de Junín",https://www.youtube.com/watch?v=cVruRW4w3mo&pp=ygU8TWFtaXRhIENoYXBldG9uYSB5IERhbnphIGRlIGxhIFBhbmRpbGxhIEphdWppbmEuIEp1bmluIFBlcsO6
Junin,La Virgen del Pilar.,"Jueves Marianos, ""La Virgen del Pilar"" 22.30 hrs. Perú.",https://www.youtube.com/watch?v=0Honu-fIBco&pp=ygUgTGEgVmlyZ2VuIGRlbCBQaWxhci4gSnVuaW4gUGVyw7o%3D
Junin,"San Francisco de Asis. Fiesta de la Virgen del
Rosario y Danzas del Jaljapacuy y de la Pandilla.
San Lucas.",Grcias cariño#danza #musica #music #shacsha,https://www.youtube.com/shorts/gZ0Th7hqZt0
Junin,"Fiesta del Señor de los Milagros. San
Lucas.",Señor de los Milagros en Junin Huesito Kashka Producciones,https://www.youtube.com/watch?v=-tTuJTe0l98&pp=ygU4Rmllc3RhIGRlbCBTZcOxb3IgZGUgbG9zIE1pbGFncm9zLiBTYW5MdWNhcy4gSnVuaW4gUGVyw7o%3D
Junin,La Virgen del Rosario.,Ulcumayo se vistió de gala para la fiesta patronal de la Virgen del Rosario y San Miguel Arcángel,https://www.youtube.com/watch?v=qYkgLMG81VI&pp=ygUiTGEgVmlyZ2VuIGRlbCBSb3NhcmlvLiBKdW5pbiBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
Junin,"Creacion Politica de San Lorenzo y Danza de
la Pandilla.",Hermosa estampa de la región Junín,https://www.youtube.com/watch?v=lOcGNx61He0&pp=ygVDQ3JlYWNpb24gUG9saXRpY2EgZGUgU2FuIExvcmVuem8geSBEYW56YSBkZWxhIFBhbmRpbGxhLiBKdW5pbiBQZXLDug%3D%3D
Junin,"Creacion Politica de El Mantaro. Creacion Politica
de Llocllapampa y Danza de la Pandilla.",OLÉ Y OLÉ!!! Con los CORCOVADOS de LLOCLLAMPAMPA - Huancaní 2025.,https://www.youtube.com/shorts/R6yaNuQ2A80
Junin,San Francisco.,San Francisco - Junin,https://www.youtube.com/shorts/21ZW7b7jZZM
Junin,Fiesta de la Virgen Chapetona.,"Fiesta de la Virgen Chapetona 2023, Fam. Dávila Víspera",https://www.youtube.com/watch?v=jrwaKWHCvHo&pp=ygUqRmllc3RhIGRlIGxhIFZpcmdlbiBDaGFwZXRvbmEuIEp1bmluIFBlcsO6
Junin,Creacion Politica de Muquiyauyo.,PROYECTO DE LA PLAZA DE MUQUIYAUYO - JAUJA - JUNIN - PERU,https://www.youtube.com/watch?v=P84gH2AvS_M&pp=ygUsQ3JlYWNpb24gUG9saXRpY2EgZGUgTXVxdWl5YXV5by4gSnVuaW4gUGVyw7o%3D
Junin,"Juego del «tejo» o danza de la Pachahuara
o Negrería.",Negreria de Sapallanga - Junin - Modulo A/ V Curso de actualizacion Jayraq 2025,https://www.youtube.com/watch?v=MLR6I9Fvt-c&pp=ygVDSnVlZ28gZGVsIMKrdGVqb8K7IG8gZGFuemEgZGUgbGEgUGFjaGFodWFyYW8gTmVncmVyw61hLiBKdW5pbiBQZXLDug%3D%3D
Junin,Festividad de San Martín de Porres.,FESTIVIDAD SAN MARTIN DE PORRES DEL CENTRO POBLADO CENTENARIO,https://www.youtube.com/watch?v=W4FTaWk4myY&pp=ygUwRmVzdGl2aWRhZCBkZSBTYW4gTWFydMOtbiBkZSBQb3JyZXMuIEp1bmluIFBlcsO60gcJCdgJAYcqIYzv
Junin,La Purisima Concepcion.,"28 - Iglesia ""La Purísima"" de Concepción - Junín",https://www.youtube.com/watch?v=fscTjBX219k&pp=ygUjTGEgUHVyaXNpbWEgQ29uY2VwY2lvbi4gSnVuaW4gUGVyw7rSBwkJ2AkBhyohjO8%3D
Junin,Danza de los auquis o viejitos.,Tradicional Danza de los AUQUISH MUJERES en MANZANARES - JUNÍN - PERÚ. #huancayo,https://www.youtube.com/watch?v=2fNLJBAPs6M&pp=ygUrRGFuemEgZGUgbG9zIGF1cXVpcyBvIHZpZWppdG9zLiBKdW5pbiBQZXLDug%3D%3D
Junin,Danza de la Pachahuara o Negreria.,PACHAHUARA 2020 ACOLLA - SINFONÍA JUNÍN DE JAUJA BANDA PAPÁ,https://www.youtube.com/watch?v=g1xgL6vovzM&list=RDg1xgL6vovzM&start_radio=1&pp=ygUuRGFuemEgZGUgbGEgUGFjaGFodWFyYSBvIE5lZ3JlcmlhLiBKdW5pbiBQZXLDuqAHAQ%3D%3D
Junin,"Pascua de Navidad. Danzas: de la Pachahuara,
del Chacranegro, de Pastoras, de la Huaylijia,
del Huayqui, de los Negritos, de la Tunantada,
de Pastorcitos, del Corcovado, y de Chutos.",danza el CHACRANEGRO la pachahuala,https://www.youtube.com/watch?v=qcMwt03GvSs&pp=ygW_AVBhc2N1YSBkZSBOYXZpZGFkLiBEYW56YXM6IGRlIGxhIFBhY2hhaHVhcmEsZGVsIENoYWNyYW5lZ3JvLCBkZSBQYXN0b3JhcywgZGUgbGEgSHVheWxpamlhLGRlbCBIdWF5cXVpLCBkZSBsb3MgTmVncml0b3MsIGRlIGxhIFR1bmFudGFkYSxkZSBQYXN0b3JjaXRvcywgZGVsIENvcmNvdmFkbywgeSBkZSBDaHV0b3MuIEp1bmluIFBlcsO6
La Libertad,Fiesta del Señor del Calvario,FACALÁ Inician fiestas en honor al Señor del Calvario,https://www.youtube.com/watch?v=x7APCidh9mU&pp=ygUwRmllc3RhIGRlbCBTZcOxb3IgZGVsIENhbHZhcmlvIExhIExpYmVydGFkIFBlcsO6
La Libertad,Fiesta de San Sebastián,La Fiesta de San Sebastián,https://www.youtube.com/watch?v=lKniEKWW1-c&pp=ygUqRmllc3RhIGRlIFNhbiBTZWJhc3Rpw6FuIExhIExpYmVydGFkIFBlcsO6
La Libertad,Festival Nacional de la Marinera,Tuvo que desprenderse del saco para campeonar | FINAL SENIOR del Concurso Mundial de Marinera 2025,https://www.youtube.com/watch?v=FDhLLiNvSJI&pp=ygUyRmVzdGl2YWwgTmFjaW9uYWwgZGUgbGEgTWFyaW5lcmEgTGEgTGliZXJ0YWQgUGVyw7o%3D
La Libertad,Fiesta de la Virgen de la Candelaria,Fiesta de La Virgen de la Candelaria (TV Perú) - 10/03/18 - (promo),https://www.youtube.com/watch?v=Wvh1Mlygj_I&pp=ygU2Rmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYSBDYW5kZWxhcmlhIExhIExpYmVydGFkIFBlcsO60gcJCdgJAYcqIYzv
La Libertad,Fiesta de la Virgen del Socorro,Fiesta de la Virgen del Perpetuo socorro (27 de junio),https://www.youtube.com/shorts/S5pjmGt9xlU
La Libertad,Festival de caballitos de totora y Olimplaya,Reliquia del Bicentenario: conoce la milenaria historia de los caballitos de Totora,https://www.youtube.com/watch?v=ousEPClY2wo&pp=ygU-RmVzdGl2YWwgZGUgY2FiYWxsaXRvcyBkZSB0b3RvcmEgeSBPbGltcGxheWEgTGEgTGliZXJ0YWQgUGVyw7o%3D
La Libertad,Festival de San Pedro,La Libertad: inició la feria patronal en San Pedro de Lloc,https://www.youtube.com/watch?v=mfWCJ1EsaUk&pp=ygUnRmVzdGl2YWwgZGUgU2FuIFBlZHJvIExhIExpYmVydGFkIFBlcsO60gcJCdgJAYcqIYzv
La Libertad,Fundación española,La Libertad: Guadalupe celebra 473 años de fundación española,https://www.youtube.com/watch?v=zwAwz7dZYkY&pp=ygUmRnVuZGFjacOzbiBlc3Bhw7FvbGEgTGEgTGliZXJ0YWQgUGVyw7o%3D
La Libertad,Fiesta de Santo Toribio de Mogrovejo,"Fiesta Patronal de Huaylas 2025 "" SANTO TORIBIO - UNIÓN DE BANDAS",https://www.youtube.com/watch?v=KjkGQzJwFyQ&pp=ygU2Rmllc3RhIGRlIFNhbnRvIFRvcmliaW8gZGUgTW9ncm92ZWpvIExhIExpYmVydGFkIFBlcsO6
La Libertad,San Antonio de Padua,San Antonio de Padua: El Santo de los Milagros | Los Santos: Amigos de Dios,https://www.youtube.com/watch?v=TyKw6wQoVvY&pp=ygUmU2FuIEFudG9uaW8gZGUgUGFkdWEgTGEgTGliZXJ0YWQgUGVyw7o%3D
La Libertad,Fiesta de la Virgen del Rosario,Documental de la fiesta en honor a la Virgen del Rosario - Chilia 2016,https://www.youtube.com/watch?v=s8m-LZjF-qM&pp=ygUxRmllc3RhIGRlIGxhIFZpcmdlbiBkZWwgUm9zYXJpbyBMYSBMaWJlcnRhZCBQZXLDug%3D%3D
La Libertad,Fiesta de San Pedro y San Pablo,Ancón celebra con fe y alegría a San Pedro y San Pablo en su tradicional fiesta en el mar,https://www.youtube.com/watch?v=-gUd0esRyVg&pp=ygUxRmllc3RhIGRlIFNhbiBQZWRybyB5IFNhbiBQYWJsbyBMYSBMaWJlcnRhZCBQZXLDug%3D%3D
La Libertad,El Señor de la Sangre,"Fiesta patronal en homenaje al ""Señor de la Sangre"" #Virú #Lalibertad #Perú",https://www.youtube.com/watch?v=J3zSle69lXM&pp=ygUoRWwgU2XDsW9yIGRlIGxhIFNhbmdyZSBMYSBMaWJlcnRhZCBQZXLDug%3D%3D
La Libertad,Fiesta de Santiago. Feria Regional,DOCUMENTAL DE SANTIAGO DE CHUCO - LA LIBERTAD 2023,https://www.youtube.com/watch?v=z7_0pOwUUaQ&pp=ygU0Rmllc3RhIGRlIFNhbnRpYWdvLiBGZXJpYSBSZWdpb25hbCBMYSBMaWJlcnRhZCBQZXLDug%3D%3D
La Libertad,Fiesta de la Virgen de la Alta Gracia,"Fiestas de la Virgen de Altagracia | Huamachuco, Perú | Mochilera que se respeta",https://www.youtube.com/watch?v=SwbUUHpcNzQ&pp=ygU3Rmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYSBBbHRhIEdyYWNpYSBMYSBMaWJlcnRhZCBQZXLDug%3D%3D
La Libertad,"Virgen de la Asunción, patrona de los
pueblos","Virgen de la Asunción la Patrona de Guatemala, 12 08 2022, Opinión en Libertad",https://www.youtube.com/watch?v=n_dbxp3NTvo&pp=ygU_VmlyZ2VuIGRlIGxhIEFzdW5jacOzbiwgcGF0cm9uYSBkZSBsb3NwdWVibG9zIExhIExpYmVydGFkIFBlcsO6
La Libertad,Fiesta Patronal del Señor de la Misericordia,La Cuesta Fiesta Patronal Sr de la Misericordia LA LIBERTAD PERU 2014,https://www.youtube.com/watch?v=POrp2kkkqT0&list=RDPOrp2kkkqT0&start_radio=1&pp=ygU_Rmllc3RhIFBhdHJvbmFsIGRlbCBTZcOxb3IgZGUgbGEgTWlzZXJpY29yZGlhIExhIExpYmVydGFkIFBlcsO6oAcB
La Libertad,Festival Internacional de la Primavera,La Libertad: regresó con éxito el Festival de la Primavera,https://www.youtube.com/watch?v=xSRqpLzGNQw&pp=ygU4RmVzdGl2YWwgSW50ZXJuYWNpb25hbCBkZSBsYSBQcmltYXZlcmEgTGEgTGliZXJ0YWQgUGVyw7rSBwkJ2AkBhyohjO8%3D
La Libertad,San Francisco de Asís,Instituto Católico SAN FRANCISCO DE ASIS (La libertad) - 15 de septiembre,https://www.youtube.com/watch?v=cyj-FS5sqyk&pp=ygUoU2FuIEZyYW5jaXNjbyBkZSBBc8OtcyBMYSBMaWJlcnRhZCBQZXLDug%3D%3D
La Libertad,Virgen del Rosario,Documental de la fiesta en honor a la Virgen del Rosario - Chilia 2016,https://www.youtube.com/watch?v=s8m-LZjF-qM&pp=ygUkVmlyZ2VuIGRlbCBSb3NhcmlvIExhIExpYmVydGFkIFBlcsO6
La Libertad,Fiesta de Todos los Santos,Documental de la fiesta a Santo Toribio - Tayabamba 2016 HD,https://www.youtube.com/watch?v=QKvwG8NHOIU&pp=ygUsRmllc3RhIGRlIFRvZG9zIGxvcyBTYW50b3MgTGEgTGliZXJ0YWQgUGVyw7o%3D
La Libertad,Semana Jubilar,La Libertad: tours turístico desde 20 soles por Semana Santa,https://www.youtube.com/watch?v=DCI3KmoyR3A&pp=ygUgU2VtYW5hIEp1YmlsYXIgTGEgTGliZXJ0YWQgUGVyw7o%3D
La Libertad,Bajada de la Virgen del Socorro de trujillo,68° Bajada Quinquenal - Virgen Madre del Socorro - Huanchaco Perú,https://www.youtube.com/watch?v=Lst11s6pacc&pp=ygU9QmFqYWRhIGRlIGxhIFZpcmdlbiBkZWwgU29jb3JybyBkZSB0cnVqaWxsbyBMYSBMaWJlcnRhZCBQZXLDug%3D%3D
La Libertad,Festival de la Virgen de Guadalupe,La Libertad: inicia fiesta patronal en honor a la Señora de Guadalupe,https://www.youtube.com/watch?v=J4zL5pdogk4&pp=ygU0RmVzdGl2YWwgZGUgbGEgVmlyZ2VuIGRlIEd1YWRhbHVwZSBMYSBMaWJlcnRhZCBQZXLDug%3D%3D
La Libertad,La Inmaculado Concepción,"DOCUMENTAL DE LA FESTIVIDAD PATRONAL "" INMACULADA VIRGEN DELA PUERTA "" OTUZCO LA LIBERTAD 2023",https://www.youtube.com/watch?v=YY6wzdMMvBU&pp=ygUrTGEgSW5tYWN1bGFkbyBDb25jZXBjacOzbiBMYSBMaWJlcnRhZCBQZXLDug%3D%3D
La Libertad,Fiesta de la Virgen de la Puerta,Fiesta Patronal de la Virgen de la Puerta en Otuzco La Libertad - 15 de Diciembre | PERÚ PROFUNDO 🇵🇪,https://www.youtube.com/watch?v=fPFkv3UNpQQ&pp=ygUyRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYSBQdWVydGEgTGEgTGliZXJ0YWQgUGVyw7o%3D
La Libertad,Aniversario de la Independencia de Trujillo,Trujillo celebra 202 aniversario de independencia,https://www.youtube.com/watch?v=KxfITepPGEU&pp=ygU9QW5pdmVyc2FyaW8gZGUgbGEgSW5kZXBlbmRlbmNpYSBkZSBUcnVqaWxsbyBMYSBMaWJlcnRhZCBQZXLDug%3D%3D
Lambayeque,San Pablito.,Feria en Honor al apóstol San Pablo Y San Pedro Pacora-Lambayeque,https://www.youtube.com/watch?v=flgRqd9r7j0&pp=ygUdU2FuIFBhYmxpdG8uIExhbWJheWVxdWUgUGVyw7o%3D
Lambayeque,El Niño Dios de Reyes y los Reyes Magos.,"Así se celebra la feria del Niño Dios de Reyes. SALAS, Lambayeque, Perú.",https://www.youtube.com/watch?v=oUcCzJPmzfs&pp=ygU6RWwgTmnDsW8gRGlvcyBkZSBSZXllcyB5IGxvcyBSZXllcyBNYWdvcy4gTGFtYmF5ZXF1ZSBQZXLDug%3D%3D
Lambayeque,Festividad del Divino Niño del Milagro.,Perú profundo #PBO | 22 de julio: Festividad del Divino Niño del Milagro en la ciudad Eten,https://www.youtube.com/watch?v=OdzxritJ_q0&pp=ygU5RmVzdGl2aWRhZCBkZWwgRGl2aW5vIE5pw7FvIGRlbCBNaWxhZ3JvLiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,Fiesta de la Purísima Concepcion.,Festividad en honor a la Virgen Purísima Concepción Túcume | PERÚ PROFUNDO 🇵🇪,https://www.youtube.com/watch?v=x86F0Jdsd6w&pp=ygUzRmllc3RhIGRlIGxhIFB1csOtc2ltYSBDb25jZXBjaW9uLiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,La Virgen de la Candelaria.,Así celebran la VIRGEN DE LA CANDELARIA en Ferreñafe | Pueblo Nuevo | Brayan CHUL,https://www.youtube.com/watch?v=WAql1oX4h_A&pp=ygUsTGEgVmlyZ2VuIGRlIGxhIENhbmRlbGFyaWEuIExhbWJheWVxdWUgUGVyw7o%3D
Lambayeque,Festividad de San Andrés Corsino.,LAMBAYEQUE: PÁRROCO DE PACORA SE ROBA EL ESPECTÁCULO BAILANDO EN LA FIESTA DE SAN PABLO,https://www.youtube.com/watch?v=nL3WrJ5s1c8&pp=ygUzRmVzdGl2aWRhZCBkZSBTYW4gQW5kcsOpcyBDb3JzaW5vLiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,Fiesta de la Cruz de Chalpón.,"Festividad de la Santísima Cruz de Chalpón en Motupe, Lambayeque | Perú Profundo en #PBO",https://www.youtube.com/watch?v=__Hu4zbGiE8&pp=ygUvRmllc3RhIGRlIGxhIENydXogZGUgQ2hhbHDDs24uIExhbWJheWVxdWUgUGVyw7o%3D
Lambayeque,Festival del Arroz.,COSECHA DEL ARROZ- OYOTÚN - LAMBAYEQUE - PERÚ.,https://www.youtube.com/watch?v=F1tv5B2SdFM&pp=ygUkRmVzdGl2YWwgZGVsIEFycm96LiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,Festividad de la Virgen Viajera.,Diablicos de Túcume: Fiesta en Lambayeque | Celebra Perú,https://www.youtube.com/watch?v=u6Rnb_UJ9x8&pp=ygUxRmVzdGl2aWRhZCBkZSBsYSBWaXJnZW4gVmlhamVyYS4gTGFtYmF5ZXF1ZSBQZXLDug%3D%3D
Lambayeque,Fiesta del Señor Cautivo.,Bonito recuerdo de la festividad de nuestro Señor Cautivo de Ayabaca en el mes de Octubre 2024,https://www.youtube.com/watch?v=IFF5ak5PlFQ&pp=ygUrRmllc3RhIGRlbCBTZcOxb3IgQ2F1dGl2by4gTGFtYmF5ZXF1ZSBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
Lambayeque,San José Patriarca.,FESTIVIDAD EN HONOR AL PATRÓN SAN JOSÉ PATRIARCA EN PACORA-LAMBAYEQUE.,https://www.youtube.com/watch?v=l0FQdHrpPOE&pp=ygUlU2FuIEpvc8OpIFBhdHJpYXJjYS4gTGFtYmF5ZXF1ZSBQZXLDug%3D%3D
Lambayeque,Fiesta de San José.,SERENATA POR EL 319 ANIV. DEL DISTRITO DE SAN JOSE PART. 1,https://www.youtube.com/watch?v=saW9mlrmL20&list=RDsaW9mlrmL20&start_radio=1&pp=ygUlRmllc3RhIGRlIFNhbiBKb3PDqS4gTGFtYmF5ZXF1ZSBQZXLDuqAHAQ%3D%3D
Lambayeque,"Aniversario de la Fundacion de Chiclayo. La
Virgen de los Dolores.",Chiclayo y su 188 aniversario: BDP destaca su irresistible gastronomía y hospitalidad única,https://www.youtube.com/watch?v=0aMVUKee6-w&pp=ygVSQW5pdmVyc2FyaW8gZGUgbGEgRnVuZGFjaW9uIGRlIENoaWNsYXlvLiBMYVZpcmdlbiBkZSBsb3MgRG9sb3Jlcy4gTGFtYmF5ZXF1ZSBQZXLDug%3D%3D
Lambayeque,Fiesta del Señor de la Justicia.,FERREÑAFE CELEBRA AÑO DE LA FERIA SEÑOR DE LA JUSTICIA,https://www.youtube.com/watch?v=LaZvUU-u7y4&pp=ygUyRmllc3RhIGRlbCBTZcOxb3IgZGUgbGEgSnVzdGljaWEuIExhbWJheWVxdWUgUGVyw7o%3D
Lambayeque,La Cruz de Mayo.,Cruces de Mayo | Fe y Tradición,https://www.youtube.com/watch?v=j3L2oln4d70&pp=ygUhTGEgQ3J1eiBkZSBNYXlvLiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,La Cruz Velacuy.,Cruz Velacuy Cusco - Perú.,https://www.youtube.com/watch?v=mnuhRPepraY&pp=ygUhTGEgQ3J1eiBWZWxhY3V5LiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,La Cruz de Mayo.,Cruces de Mayo | Fe y Tradición,https://www.youtube.com/watch?v=j3L2oln4d70&pp=ygUhTGEgQ3J1eiBkZSBNYXlvLiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,Festividad de la Santísima Cruz de Ucupe.,"Festividad de la Santísima Cruz de Chalpón en Motupe, Lambayeque | Perú Profundo en #PBO",https://www.youtube.com/watch?v=__Hu4zbGiE8&pp=ygU7RmVzdGl2aWRhZCBkZSBsYSBTYW50w61zaW1hIENydXogZGUgVWN1cGUuIExhbWJheWVxdWUgUGVyw7o%3D
Lambayeque,Festividad de la Cruz del Río.,"Festividad de la Santísima Cruz de Chalpón en Motupe, Lambayeque | Perú Profundo en #PBO",https://www.youtube.com/watch?v=__Hu4zbGiE8&pp=ygUwRmVzdGl2aWRhZCBkZSBsYSBDcnV6IGRlbCBSw61vLiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,Festividad de la Cruz de Pañalá.,Santísima Cruz de Pañalá - Documental,https://www.youtube.com/watch?v=qJGlnd2Zksg&pp=ygUzRmVzdGl2aWRhZCBkZSBsYSBDcnV6IGRlIFBhw7FhbMOhLiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,San Isidro Labrador.,"PASEO DE YUNTAS EN HONOR A SAN ISIDRO LABRADOR, COSTUMBRE ANCESTRAL DEL DISTRITO DE CHUGAY-REPORTAJE",https://www.youtube.com/watch?v=ggeDBWC7i3g&pp=ygUlU2FuIElzaWRybyBMYWJyYWRvci4gTGFtYmF5ZXF1ZSBQZXLDug%3D%3D
Lambayeque,Festividad de la Cruz del Camal.,"""Cruz del Camal, principal religión de Jayanca"" Cátedra Sipan-USS",https://www.youtube.com/watch?v=dja5sPhPung&pp=ygUxRmVzdGl2aWRhZCBkZSBsYSBDcnV6IGRlbCBDYW1hbC4gTGFtYmF5ZXF1ZSBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
Lambayeque,La Cruz de Mayo.,Cruces de Mayo | Fe y Tradición,https://www.youtube.com/watch?v=j3L2oln4d70&pp=ygUhTGEgQ3J1eiBkZSBNYXlvLiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,Corpus Christi.,Captura2xFranxyz - CUERPO DE CRISTO 2016 - Lambayeque,https://www.youtube.com/watch?v=EM6mHaXQmqw&pp=ygUgQ29ycHVzIENocmlzdGkuIExhbWJheWVxdWUgUGVyw7o%3D
Lambayeque,San Juan.,Inauguramos el Centro de Educación Básica Alternativa (CEBA) ‘San Juan’ en Lambayeque,https://www.youtube.com/watch?v=C6jHWiC1MqA&pp=ygUaU2FuIEp1YW4uIExhbWJheWVxdWUgUGVyw7rSBwkJ2AkBhyohjO8%3D
Lambayeque,San Pedro. San Pablo.,Feria en Honor al apóstol San Pablo Y San Pedro Pacora-Lambayeque,https://www.youtube.com/watch?v=flgRqd9r7j0&pp=ygUmU2FuIFBlZHJvLiBTYW4gUGFibG8uIExhbWJheWVxdWUgUGVyw7o%3D
Lambayeque,San Pablo.,LAMBAYEQUE: PÁRROCO DE PACORA SE ROBA EL ESPECTÁCULO BAILANDO EN LA FIESTA DE SAN PABLO,https://www.youtube.com/watch?v=nL3WrJ5s1c8&pp=ygUbU2FuIFBhYmxvLiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,Festival del Limón.,Lambayeque: anuncian festival del limón en Olmos,https://www.youtube.com/watch?v=ZyAIblMAA9A&pp=ygUlRmVzdGl2YWwgZGVsIExpbcOzbi4gTGFtYmF5ZXF1ZSBQZXLDug%3D%3D
Lambayeque,Fiesta de San Benito de Palermo.,Festividad de San Benito - Callanca - Box Norte,https://www.youtube.com/watch?v=_1xtrHFLDvM&pp=ygUxRmllc3RhIGRlIFNhbiBCZW5pdG8gZGUgUGFsZXJtby4gTGFtYmF5ZXF1ZSBQZXLDug%3D%3D
Lambayeque,Festividad de la Virgen del Carmen.,🎥 Festividad de la Virgen del Carmen en Paucartambo | Transmisión oficial por TV Perú 🙌,https://www.youtube.com/watch?v=-Jtuhe3TS70&pp=ygU0RmVzdGl2aWRhZCBkZSBsYSBWaXJnZW4gZGVsIENhcm1lbi4gTGFtYmF5ZXF1ZSBQZXLDug%3D%3D
Lambayeque,Festividad del Divino Niño del Milagro.,Perú profundo #PBO | 22 de julio: Festividad del Divino Niño del Milagro en la ciudad Eten,https://www.youtube.com/watch?v=OdzxritJ_q0&pp=ygU5RmVzdGl2aWRhZCBkZWwgRGl2aW5vIE5pw7FvIGRlbCBNaWxhZ3JvLiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,"Feria de Exposiciones Típico-Culturales
de Monsefú (FEXTICUM).",FEXTICUM: FERIA DE EXPOSICIONES TÍPICO CULTURALES DE MONSEFÚ | 20 DE JULIO | PERÚ,https://www.youtube.com/watch?v=R9YH9JjncmE&pp=ygVQRmVyaWEgZGUgRXhwb3NpY2lvbmVzIFTDrXBpY28tQ3VsdHVyYWxlc2RlIE1vbnNlZsO6IChGRVhUSUNVTSkuIExhbWJheWVxdWUgUGVyw7o%3D
Lambayeque,Aniversario del distrito de Santa Rosa.,feliz 103 aniversario distrito de santa rosa chiclayo lambayeque,https://www.youtube.com/watch?v=m5pvuU4oVLg&pp=ygU4QW5pdmVyc2FyaW8gZGVsIGRpc3RyaXRvIGRlIFNhbnRhIFJvc2EuIExhbWJheWVxdWUgUGVyw7o%3D
Lambayeque,Festividad de Santo Domingo.,Diablicos de Túcume: Fiesta en Lambayeque | Celebra Perú,https://www.youtube.com/watch?v=u6Rnb_UJ9x8&pp=ygUtRmVzdGl2aWRhZCBkZSBTYW50byBEb21pbmdvLiBMYW1iYXllcXVlIFBlcsO6
Lambayeque,Fiesta de la Santísima Cruz de Chalpón.,"Festividad de la Santísima Cruz de Chalpón en Motupe, Lambayeque | Perú Profundo en #PBO",https://www.youtube.com/watch?v=__Hu4zbGiE8&pp=ygU6Rmllc3RhIGRlIGxhIFNhbnTDrXNpbWEgQ3J1eiBkZSBDaGFscMOzbi4gTGFtYmF5ZXF1ZSBQZXLDug%3D%3D
Lambayeque,Festividad de San Roque.,"San Roque, 99 años de tradición Lambayecana",https://www.youtube.com/watch?v=itPDOzJpy1A&pp=ygUpRmVzdGl2aWRhZCBkZSBTYW4gUm9xdWUuIExhbWJheWVxdWUgUGVyw7o%3D
Lambayeque,Fiesta de la Cruz de Yanahuanca.,Cruz de Yanahuanca (Lambayeque- Peru),https://www.youtube.com/watch?v=lUiDsVY3YWw&pp=ygUxRmllc3RhIGRlIGxhIENydXogZGUgWWFuYWh1YW5jYS4gTGFtYmF5ZXF1ZSBQZXLDug%3D%3D
